
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Whole cells prelim 78","GTY029 25C 8 (cropped)","Whole cells prelim","240968","286.92","N/A","N/A","N/A","N/A","N/A","370.49","4618.04","953.46","2.30e+08","217.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 79","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","685.36","727.77","706.56","1413.13","21.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 80","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","827.84","880.27","857.76","2573.27","22.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 81","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","674.67","710.04","692.35","1384.7","17.68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 82","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","666.53","666.53","666.53","666.53","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 83","GTY029 25C 8 (cropped)","Whole cells prelim","13","0.0155","N/A","N/A","N/A","N/A","N/A","666.27","808.97","750.55","9757.16","44.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 84","GTY029 25C 8 (cropped)","Whole cells prelim","144871","172.5","N/A","N/A","N/A","N/A","N/A","406.72","3587.65","984.74","1.43e+08","242.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 85","GTY029 25C 8 (cropped)","Whole cells prelim","51197","60.96","N/A","N/A","N/A","N/A","N/A","571.22","18920.34","1002.77","51338892","300.76","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 86","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","746.42","824.91","785.67","1571.34","39.24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 87","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","722.99","768.8","749.01","2247.02","19.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 88","GTY029 25C 8 (cropped)","Whole cells prelim","109758","130.69","N/A","N/A","N/A","N/A","N/A","412.54","3225","967.67","1.06e+08","230.53","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 89","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","768.18","768.18","768.18","768.18","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 90","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","748.4","748.4","748.4","748.4","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 91","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","841.79","841.79","841.79","841.79","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 92","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","734.01","734.01","734.01","734.01","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 93","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","765.67","794.46","780.06","1560.13","14.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 94","GTY029 25C 8 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","624.3","695.08","658.97","2635.9","25.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 95","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","588.61","588.61","588.61","588.61","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 96","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","701.08","701.08","701.08","701.08","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 97","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","646.61","753.42","704.11","2112.33","43.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 98","GTY029 25C 8 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","757.59","851.18","808.13","3232.51","37.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 99","GTY029 25C 8 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","701.87","813.54","768.69","6149.5","32.68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 100","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","601.36","601.36","601.36","601.36","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 101","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","672.76","672.76","672.76","672.76","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 102","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","840.01","883.13","861.57","1723.15","21.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 103","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","757.75","757.75","757.75","757.75","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 104","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","613.73","613.73","613.73","613.73","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 105","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","724.13","752.8","738.46","1476.93","14.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 106","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","667.59","667.59","667.59","667.59","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 107","GTY029 25C 8 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","765.62","780.48","773.05","1546.11","7.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 108","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","793.62","793.62","793.62","793.62","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 109","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","733.05","733.05","733.05","733.05","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 110","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","755.23","853.24","810.85","2432.55","41.09","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 111","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","771.82","771.82","771.82","771.82","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 112","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","875.74","1009.11","963.23","2889.7","61.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 113","GTY029 25C 8 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","822.38","842.18","835.4","2506.21","9.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 114","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","691.94","691.94","691.94","691.94","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 115","GTY029 25C 8 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","739.09","739.09","739.09","739.09","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
