filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID,"Min (roGFP 470 (DCI: 30 its, roGFP 470))","Max (roGFP 470 (DCI: 30 its, roGFP 470))","Mean (roGFP 470 (DCI: 30 its, roGFP 470))","Sum (roGFP 470 (DCI: 30 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 30 its, roGFP 470))","Min (mCherry double (DCI: 30 its, mCherry double))","Max (mCherry double (DCI: 30 its, mCherry double))","Mean (mCherry double (DCI: 30 its, mCherry double))","Sum (mCherry double (DCI: 30 its, mCherry double))","Standard Deviation (mCherry double (DCI: 30 its, mCherry double))",Min (roGFP 470 (Red)),Max (roGFP 470 (Red)),Mean (roGFP 470 (Red)),Sum (roGFP 470 (Red)),Standard Deviation (roGFP 470 (Red)),Min (roGFP 470 (Green)),Max (roGFP 470 (Green)),Mean (roGFP 470 (Green)),Sum (roGFP 470 (Green)),Standard Deviation (roGFP 470 (Green)),Min (roGFP 470 (Blue)),Max (roGFP 470 (Blue)),Mean (roGFP 470 (Blue)),Sum (roGFP 470 (Blue)),Standard Deviation (roGFP 470 (Blue))
PSY106 clump 25C 9 04 m-25.csv,Mito 38,39,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.65,1112.75,828.04,40573.85,144.86,74.61,16.33,3.03,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-25.csv,Mito 41,42,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.34,1838.68,1245.51,59784.45,251.38,74.28,17.84,3.1,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-25.csv,Mito 42,43,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.91,1413.44,930.65,105163.71,199.71,76.9,18.25,2.89,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-25.csv,Mito 46,47,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.89,1413.38,843.01,37935.63,171.08,78.34,14.22,3.15,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,ROIs 1,1,327.36,443,1135,648.59,178000000,62.76,215,1632,354.75,97532540,87.9,147.93,7179.84,655.79,180000000,205.58,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,1e-6,30561.14,368.7,101000000,598.97,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 23,24,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.25,2729.03,921.17,591392.19,378.93,76.94,13.55,2.97,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 27,28,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.11,4525.35,1260.61,263468.31,503.39,75.18,17.73,2.68,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 28,29,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.1,1592.51,864.99,89094.23,248.67,72.57,18.15,2.62,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 37,38,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.62,1507.25,839.59,130975.88,213.06,74.67,16.01,3.02,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 40,41,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.91,1853.41,938.05,123822.17,230.56,76.92,18.24,2.89,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 43,44,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.88,1413.38,820.83,44325.04,165.79,78.33,14.23,3.18,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 44,45,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.64,1992.77,811.53,322989.78,278.96,79.24,16.05,2.96,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 45,46,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.61,3831.91,950.63,1304260.38,329.25,72.7,18.47,3.01,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-35.csv,Mito 46,47,0.0679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706.33,1838.68,1211.83,69074.41,266.48,74.28,17.84,3.09,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,ROIs 1,1,327.36,443,1135,648.59,178000000,62.76,215,1632,354.75,97532540,87.9,147.93,7179.84,655.79,180000000,205.58,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,1e-6,30561.14,368.7,101000000,598.97,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 24,25,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.11,4839.78,1236.56,328926,549.53,75.18,17.74,2.7,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 25,26,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.83,1828.01,884.25,122027.18,296.31,72.57,18.16,2.62,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 32,33,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.21,1992.77,795.11,403913.75,268.64,79.25,16.01,2.98,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 33,34,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.4,1879.26,834.07,175155.05,231.51,74.65,16.03,3.03,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 36,37,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.06,1853.41,948.75,168877.59,259.28,76.91,18.24,2.88,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 40,41,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.25,2729.03,892.96,756337,359.31,76.9,13.56,3,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 41,42,0.0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.88,1541.98,839.97,60477.6,175.85,78.32,14.23,3.17,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 04 m-50.csv,Mito 42,43,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.61,4829.55,955.49,1769565.63,363.61,72.77,18.43,3.02,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,ROIs 1,1,229.92,437,909,631.33,122000000,55.63,221,1919,368.31,71118304,94.39,192.82,3390.41,640.2,124000000,163.07,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,1e-6,24769.9,386.48,74627520,735.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 10,11,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.48,2133.21,900.17,269150.5,266.15,70.98,7.51,2.6,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 17,18,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.91,2171.96,1095.42,169789.86,319.8,70.53,5.91,2.98,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 18,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.21,2243.38,1203.06,202113.33,312.35,66.96,6.46,2.54,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 19,20,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.11,1537.58,872.83,162346.64,269.47,73.3,7.42,2.95,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 20,21,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.38,2188.12,883.7,379105.88,268.2,68.33,7.78,2.78,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 21,22,0.0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.99,1216.75,833.85,51698.4,129.15,72.91,9.34,2.64,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 22,23,0.0726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,1407.9,954.33,58214.23,222.3,70.21,9.76,2.6,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 35,36,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.64,1207.93,767.98,146684.59,186.38,72.35,6.03,2.82,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 43,44,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.18,1203.87,829.91,200839.16,118.35,70.34,8.5,3.04,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-25.csv,Mito 44,45,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.23,1311.44,783.66,301709.56,140.86,71.84,9.56,3,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,ROIs 1,1,229.92,437,909,631.33,122000000,55.63,221,1919,368.31,71118304,94.39,192.82,3390.41,640.2,124000000,163.07,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,1e-6,24769.9,386.48,74627520,735.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 10,11,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.21,2243.38,1188.09,219796.42,308.43,66.95,6.46,2.54,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 17,18,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.48,2133.21,894.08,307563.44,261.1,70.97,7.53,2.62,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 18,19,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.38,2803.94,894.44,423966.84,295.2,68.32,7.78,2.78,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 19,20,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.57,1216.75,836.18,56024.25,134.28,72.91,9.34,2.63,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 20,21,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.33,1407.9,930.9,62370.02,230.46,70.2,9.76,2.62,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 31,32,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.92,2171.96,1086.76,189096.17,318,70.54,5.91,2.97,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 32,33,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.64,1207.93,765.79,163112.42,186.84,72.34,6.03,2.83,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 33,34,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.11,1596.97,862.47,178531.72,271.92,73.3,7.42,2.95,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 34,35,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.18,1203.87,823.53,224000.45,120.72,70.35,8.5,3.04,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-35.csv,Mito 41,42,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.23,1311.44,781.36,333641,140.48,71.84,9.56,3.01,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,ROIs 1,1,229.92,437,909,631.33,122000000,55.63,221,1919,368.31,71118304,94.39,192.82,3390.41,640.2,124000000,163.07,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,1e-6,24769.9,386.48,74627520,735.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 9,10,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.48,2133.21,875.04,391144.41,251.27,70.96,7.53,2.63,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 17,18,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.12,2243.38,1167.4,288347.72,323.29,66.95,6.48,2.55,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 18,19,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.38,2803.94,890.04,521565.31,303.29,68.32,7.79,2.8,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 19,20,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.45,1288.73,826.25,72709.86,165.51,72.9,9.35,2.64,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 20,21,0.0988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.45,1885.79,951.08,78939.53,299.65,70.2,9.76,2.61,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 27,28,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.58,2171.96,1044.24,223467.66,320.61,70.53,5.92,2.98,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 28,29,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.64,1207.93,761.07,207772.63,188.52,72.34,6.04,2.85,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 29,30,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.11,1599.85,836.21,218250.39,278.12,73.28,7.44,3.01,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 38,39,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.99,1279.21,813.57,279055.31,128.27,70.34,8.51,3.05,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 05 m-50.csv,Mito 39,40,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.22,1408.86,776.28,401337.25,146.01,71.84,9.57,3.01,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 06 m-25.csv,ROIs 1,1,196.11,429,969,619.73,102000000,52.72,216,967,309.46,50969367,47.48,233.36,4641.95,626.62,103000000,174.07,NA,NA,NA,PSY106 clump 25C 9,ROIs,Object,24.13,10200.65,315.78,52009140,295.04,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 06 m-25.csv,Mito 23,24,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.77,1732.28,1198.71,27570.44,248.24,65.3,11.23,2.53,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 06 m-25.csv,Mito 24,25,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.12,1517.02,1006.57,100657.25,168.97,66.1,11.92,2.57,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 9 06 m-25.csv,Mito 26,27,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.38,1538.54,987.59,150114.2,216.94,67.01,15.04,2.57,PSY106 clump 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
